19,9,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,25,25,25,26,25,26,9,10,9,10,25,25,10,9,10,25,26,9,10,9,10,25,26,25,26,25,26,25,26,25,26,9,10,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,26,9,10,9,10,9,10,9,10,25,26,25,26,9,9,10,9,10,9,10,9,10,9,10,25,26,25,33,23,7,8,24,
19,25,25,26,25,26,9,10,9,10,25,26,25,26,25,26,25,26,25,9,9,9,10,9,10,25,26,25,26,9,9,26,25,26,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,10,25,26,9,10,9,10,25,26,25,26,25,9,10,9,10,9,10,9,10,25,26,25,26,25,26,25,26,9,10,9,10,25,25,26,25,26,25,26,25,26,25,26,9,10,9,10,33,23,24,8,
19,9,9,10,9,10,25,26,25,26,9,10,9,10,53,54,9,10,9,25,25,25,26,25,26,9,10,9,10,9,9,10,9,10,25,75,76,10,9,10,25,26,25,26,25,26,25,26,25,26,9,10,25,26,25,26,9,10,9,10,9,25,26,25,26,25,26,25,43,44,10,9,43,44,10,9,10,25,26,25,26,9,9,10,9,10,9,10,9,10,9,10,25,26,25,26,9,33,23,24,
19,25,25,26,25,26,9,10,9,10,25,26,25,26,25,53,25,26,25,26,9,10,9,10,25,26,25,26,25,26,25,26,25,26,9,91,92,26,25,26,9,10,9,10,9,10,9,10,9,10,25,26,9,10,9,10,25,26,25,26,25,26,25,26,25,9,10,9,59,60,26,25,59,60,26,25,26,9,10,9,10,25,25,26,25,26,25,26,25,26,25,26,25,26,154,26,9,10,33,8,
19,9,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,9,10,9,10,25,26,25,26,9,25,26,25,26,25,26,25,26,9,10,25,26,25,26,9,10,9,10,54,10,9,10,9,25,26,25,26,9,154,154,10,9,10,9,10,25,26,25,26,9,9,10,9,10,9,10,9,10,9,10,9,10,9,10,25,26,25,17,
19,25,25,26,25,26,9,10,9,10,25,26,25,26,25,26,25,26,25,26,9,10,9,10,25,26,25,26,25,26,9,10,25,26,10,9,10,9,10,25,26,9,9,10,9,10,9,10,9,10,25,26,9,10,9,10,25,26,25,26,25,53,25,26,25,26,25,9,10,9,154,154,26,25,26,25,26,9,10,9,10,9,25,26,25,26,25,26,25,26,25,26,25,26,25,26,9,10,9,17,
19,9,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,10,25,26,25,26,9,10,9,10,9,10,25,26,9,10,26,25,26,25,26,9,10,25,25,26,25,26,25,26,25,26,9,10,25,26,25,26,9,10,9,10,9,10,9,9,10,25,26,25,43,44,26,9,43,44,10,25,26,9,10,9,10,25,26,25,26,9,9,10,9,10,9,10,9,10,9,10,25,26,25,17,
19,25,25,154,25,26,9,10,9,10,25,26,25,26,25,26,25,26,25,26,9,10,9,10,25,26,25,26,25,26,25,26,25,26,10,9,10,25,26,25,26,9,9,10,9,10,9,10,9,10,25,26,9,10,9,10,25,26,25,26,25,26,25,25,26,9,10,9,59,60,10,25,59,60,26,9,10,25,26,25,26,9,10,9,10,25,25,9,10,9,10,25,25,26,25,26,9,10,9,17,
19,9,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,10,9,25,26,9,10,9,10,25,25,26,25,26,25,26,25,26,9,10,25,26,25,26,9,10,9,10,9,10,9,25,26,25,26,25,26,25,26,9,10,9,10,25,25,9,10,9,10,25,26,25,26,9,9,25,26,25,26,9,10,25,26,25,26,9,10,17,
7,3,25,26,25,26,9,10,9,10,25,26,25,26,25,26,25,26,25,26,9,10,9,10,25,26,485,9,9,469,9,10,9,10,25,9,10,25,26,25,26,9,9,10,161,10,9,10,9,10,25,26,9,10,9,10,25,26,25,26,25,26,25,9,10,9,10,9,10,9,10,25,26,25,26,9,9,25,26,25,26,9,10,9,10,25,25,9,10,9,10,25,26,9,10,9,10,9,10,17,
23,7,2,2,2,2,2,3,25,26,9,10,9,10,9,10,9,10,9,10,25,26,25,26,470,10,9,10,9,10,25,483,25,26,9,25,26,9,10,9,10,25,25,26,145,26,25,26,25,26,9,10,25,26,43,44,9,10,9,10,9,10,9,10,9,25,26,25,26,25,26,9,10,9,10,9,25,9,10,9,10,25,26,25,26,9,9,25,26,25,26,9,10,25,26,9,10,9,10,17,
7,7,7,7,7,7,7,19,9,10,25,26,25,26,25,26,25,26,25,26,9,10,9,10,9,10,25,26,25,26,9,10,9,10,25,9,10,25,26,25,26,9,9,10,9,161,9,10,9,10,25,26,9,10,59,60,25,26,25,26,25,26,25,26,25,9,10,9,10,25,26,25,26,9,25,26,9,25,26,25,26,9,10,9,10,25,25,9,10,9,10,9,10,25,26,25,26,9,26,17,
7,7,7,7,7,7,7,19,25,26,9,10,9,10,9,10,9,10,9,10,25,26,25,483,9,10,15,2,2,3,25,26,469,26,9,25,26,9,10,9,10,9,25,26,25,26,25,26,25,26,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,25,26,25,26,9,10,9,10,25,9,10,25,9,10,9,10,25,26,25,26,9,9,25,26,25,26,25,26,9,10,9,10,25,10,17,
23,23,23,23,23,23,23,19,9,10,25,26,25,26,25,26,25,26,25,26,9,10,9,9,25,26,17,39,40,19,9,10,9,10,25,10,25,26,25,26,9,10,25,26,25,26,9,10,9,10,25,26,9,10,9,10,25,26,25,26,25,26,25,9,10,25,26,9,10,25,26,25,26,9,25,26,9,25,26,25,26,9,10,9,10,9,25,9,10,9,10,9,10,25,26,25,26,9,26,17,
163,164,163,164,165,166,167,168,25,26,9,10,9,10,9,10,9,10,9,10,25,26,25,9,25,26,17,55,56,19,25,26,9,26,9,26,9,10,9,10,25,26,9,10,9,10,25,26,25,9,10,25,26,26,25,26,9,10,9,10,9,10,9,25,26,9,10,25,26,9,10,9,10,25,9,10,25,9,10,9,10,25,9,10,9,10,9,25,26,25,26,25,26,9,10,9,10,25,10,17,
177,178,179,180,181,182,183,184,9,10,25,26,25,161,25,26,25,26,25,26,9,10,9,161,9,10,33,34,34,35,9,10,491,10,9,10,25,26,25,26,9,10,25,26,25,26,9,10,9,25,9,10,25,26,26,26,26,26,25,26,25,26,25,25,26,25,26,9,10,25,26,25,26,9,25,26,9,25,26,25,26,9,25,26,25,26,25,43,44,9,10,9,10,25,26,25,26,9,26,17,
193,194,195,196,197,198,199,200,25,26,9,10,145,10,9,10,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,10,25,26,9,10,9,10,25,26,9,10,9,10,25,26,25,25,25,26,9,10,10,10,10,25,26,26,26,26,26,9,10,9,10,25,26,9,10,9,10,9,9,10,9,9,10,9,10,25,9,10,9,10,9,59,60,10,9,10,25,26,25,26,9,9,10,17,
209,210,211,212,213,214,215,216,9,10,25,26,25,161,25,26,25,26,25,26,9,10,9,10,494,10,25,26,25,26,9,161,9,10,9,10,25,26,25,26,9,10,25,26,25,26,9,154,9,9,9,10,25,26,10,25,26,26,10,10,10,75,76,10,75,76,25,9,10,9,10,25,26,9,10,154,10,25,26,25,26,9,25,26,25,26,25,26,25,26,25,26,9,10,9,10,25,25,26,17,
225,226,227,228,229,230,231,232,25,26,9,10,9,10,9,10,9,10,9,10,25,26,25,26,25,26,487,9,9,469,25,26,25,26,25,26,9,10,9,10,25,26,9,10,9,10,25,26,25,25,25,26,9,10,26,26,10,10,26,26,26,91,92,26,91,92,9,25,26,25,26,9,10,25,26,25,26,9,10,9,10,9,9,10,9,10,9,10,9,10,9,10,25,26,25,26,9,9,10,17,
241,242,243,244,245,246,247,248,9,10,25,26,25,26,25,26,25,26,25,26,9,10,9,10,9,10,25,26,25,26,9,10,9,10,9,10,25,26,25,26,9,10,25,26,25,26,9,10,9,25,25,26,25,26,10,10,26,26,10,10,10,10,10,10,10,26,25,9,10,9,10,25,26,25,26,9,25,26,9,10,9,10,25,26,25,26,25,26,25,26,25,26,145,10,9,10,25,25,26,17,
19,9,9,10,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,25,26,25,26,25,26,9,10,9,10,25,26,25,26,25,26,9,10,9,10,25,26,9,9,10,25,26,26,25,9,9,10,9,10,26,26,10,10,9,10,9,75,76,10,75,76,9,25,26,25,26,9,10,9,10,25,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,145,25,26,25,26,9,9,10,17,
19,25,25,26,25,26,25,26,9,10,9,10,25,26,25,26,25,26,25,26,9,10,9,10,9,10,25,26,25,26,9,10,9,10,25,26,25,26,9,26,9,10,25,25,26,9,10,10,9,10,9,10,9,10,10,10,9,10,9,10,25,91,92,26,91,92,25,9,10,9,10,25,26,25,26,9,25,26,9,10,9,10,25,26,25,26,25,26,25,26,25,26,53,10,9,10,25,25,26,17,
19,9,9,10,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,25,26,25,26,25,26,9,10,9,10,25,26,25,26,9,10,9,10,25,10,25,26,9,25,26,25,26,26,145,26,9,10,25,26,25,26,25,26,25,26,9,10,9,10,25,10,9,25,26,25,26,9,10,9,10,9,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,10,25,26,25,26,9,9,10,17,
19,25,25,26,25,26,25,26,9,10,9,10,25,26,25,26,75,76,25,26,9,10,9,10,9,10,25,26,25,26,9,10,9,10,25,26,25,26,9,26,9,10,25,9,10,9,10,10,9,53,25,26,9,9,10,9,10,25,26,25,26,9,25,26,9,25,26,37,37,37,37,37,37,9,41,42,26,25,26,9,9,10,25,26,25,9,10,25,25,26,25,26,9,10,9,10,9,25,26,17,
19,9,9,10,9,10,9,10,9,10,9,10,25,26,25,26,91,92,9,10,25,26,25,26,25,26,9,9,10,9,25,26,25,26,75,76,9,10,25,10,25,26,9,10,9,10,25,26,25,26,9,10,25,25,26,25,26,9,10,9,10,25,9,10,25,9,22,11,12,11,12,11,12,20,57,58,10,9,10,25,25,26,9,10,9,25,26,9,10,9,10,9,10,25,26,25,26,9,25,17,
19,25,25,26,25,26,25,26,25,26,25,26,9,10,9,10,25,9,10,25,26,25,26,9,9,10,25,25,26,25,9,10,9,10,91,92,25,26,9,26,9,107,108,9,10,25,26,25,26,9,25,26,9,9,10,9,10,25,26,25,26,9,25,26,9,25,22,27,28,27,139,141,28,36,37,25,26,25,9,10,25,26,25,26,25,9,10,75,76,25,26,25,26,9,10,9,10,9,9,17,
19,9,9,10,9,10,9,10,9,10,9,10,25,26,25,26,9,25,26,9,10,9,10,25,25,26,9,9,10,9,25,26,25,26,9,10,9,10,25,10,25,123,124,75,76,9,10,9,10,25,9,10,25,25,26,25,26,9,10,9,10,25,9,10,25,9,10,5,6,11,142,140,12,11,12,20,10,9,25,26,9,10,9,10,9,25,26,91,92,9,10,25,26,25,26,25,26,25,25,17,
19,166,167,168,25,26,25,26,25,26,25,26,9,10,9,10,25,9,10,25,26,25,26,9,9,10,25,25,26,25,9,10,9,10,25,26,25,26,9,26,9,43,44,91,92,25,26,25,26,9,25,26,9,9,10,9,10,25,26,25,26,9,25,26,9,25,26,25,22,27,28,27,28,27,28,20,26,25,25,26,25,26,25,26,25,9,10,25,26,25,26,9,10,9,10,9,10,9,9,17,
19,182,183,184,9,10,25,26,9,10,9,10,25,26,25,26,9,25,26,9,10,9,10,25,25,26,9,9,10,9,25,26,25,26,9,10,9,10,9,10,25,59,60,25,26,9,10,9,10,25,9,10,25,25,26,25,26,9,10,9,10,25,9,10,9,9,10,9,10,5,5,6,11,12,4,9,10,9,9,10,9,10,9,10,9,9,10,25,26,9,10,25,26,25,26,25,26,25,25,17,
19,198,199,200,25,26,9,10,25,26,25,26,9,10,43,44,25,9,10,25,26,25,26,9,26,25,26,9,26,25,26,9,10,9,10,25,9,10,25,26,9,9,10,9,10,25,26,25,26,9,25,26,9,9,10,9,10,25,26,25,26,9,25,9,10,25,26,25,26,9,10,22,27,28,20,25,26,25,26,9,10,25,25,26,25,25,15,2,2,2,2,2,2,2,2,2,2,2,2,7,
19,214,215,216,9,10,25,26,9,10,9,10,25,26,59,60,9,25,26,9,10,9,10,25,10,9,10,25,10,9,10,25,26,25,26,9,25,26,9,10,25,25,26,25,26,9,10,9,10,9,10,25,26,25,26,25,26,9,10,9,10,9,9,9,10,25,26,9,10,25,26,25,5,5,26,9,10,9,10,9,9,10,9,10,25,15,7,8,8,7,8,7,8,7,8,7,8,7,8,8,
166,230,231,232,25,26,9,10,25,26,25,26,9,10,75,76,9,9,10,25,26,25,26,9,26,25,26,9,26,25,26,9,10,9,10,9,9,10,25,26,9,9,10,9,10,25,26,25,26,9,10,43,44,26,9,10,25,26,25,26,9,10,9,9,10,25,26,26,9,9,10,9,10,25,26,25,26,9,10,9,25,26,25,26,9,17,8,18,24,23,24,23,24,23,24,23,24,18,8,24,
182,183,247,248,9,154,25,26,25,26,9,10,9,10,91,92,26,25,26,9,10,9,10,9,10,9,10,25,26,25,26,9,10,25,26,25,25,9,10,25,26,25,26,25,26,9,10,9,10,25,26,59,60,10,25,26,9,10,9,10,53,26,25,25,26,9,10,10,25,25,26,25,26,9,10,9,10,25,26,25,9,53,54,10,25,17,8,8,8,7,8,7,8,7,8,7,8,7,7,8,
198,199,200,26,25,26,9,10,9,10,25,26,25,26,107,108,25,26,25,9,10,9,10,25,26,25,26,9,10,9,10,25,26,9,10,9,9,9,10,25,26,9,10,26,25,26,9,10,25,25,26,25,26,26,9,10,25,26,25,26,9,10,9,25,26,25,26,26,9,9,10,9,10,25,26,25,26,9,10,9,25,26,25,26,9,17,8,8,24,39,40,23,24,23,39,40,24,23,7,8,
214,215,216,10,9,10,25,26,25,26,9,10,9,10,123,124,9,10,9,25,26,25,26,9,10,9,10,25,26,9,9,10,25,26,26,25,25,25,26,9,10,25,26,10,9,10,25,26,9,9,10,9,10,10,25,26,9,10,9,10,25,54,25,9,10,9,10,10,25,9,26,25,26,9,10,9,10,25,26,25,9,10,9,10,25,17,24,8,8,55,56,7,8,7,55,56,8,7,8,24,
230,231,232,26,25,26,9,10,9,10,25,26,25,26,25,26,25,26,25,9,10,9,154,25,26,25,26,9,10,25,25,26,9,161,10,9,9,25,26,25,26,9,10,26,25,26,25,26,25,26,25,26,9,10,9,9,10,25,26,26,9,10,25,9,10,9,10,26,9,25,10,9,10,25,26,25,26,9,10,9,25,26,25,26,9,17,8,8,8,23,24,23,24,23,24,23,24,7,7,8,
23,246,248,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,25,26,25,26,9,10,9,10,9,26,25,25,26,54,26,10,25,9,9,10,9,10,26,9,10,9,10,9,10,9,10,9,10,25,26,25,9,10,25,26,25,26,26,9,9,10,9,10,10,25,9,26,25,26,25,26,25,9,10,25,26,9,10,9,10,25,17,24,24,8,7,8,7,511,7,8,7,8,23,7,8,
19,25,25,26,25,26,9,10,9,10,25,26,25,26,25,26,25,26,9,10,9,10,25,26,25,26,9,9,10,9,9,161,9,10,26,9,25,26,25,26,9,10,25,26,25,26,9,10,9,10,25,26,9,9,10,25,26,9,10,9,10,10,9,10,9,10,25,26,9,25,10,9,10,9,10,9,25,26,9,10,25,26,25,26,9,17,8,8,8,23,24,23,24,23,24,23,24,7,7,8,
19,9,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,25,26,25,26,9,10,9,10,25,25,26,9,10,9,10,25,10,9,9,10,9,10,25,26,9,10,9,10,25,26,25,9,10,9,10,25,26,9,10,25,26,25,26,26,25,26,9,10,9,10,9,9,26,25,26,25,26,25,9,10,25,26,154,26,9,10,9,17,24,8,24,39,40,7,8,7,39,40,8,23,7,8,
19,25,25,26,25,26,9,10,9,10,25,26,25,26,25,26,25,26,9,10,9,10,25,26,25,26,9,9,10,25,26,25,26,9,9,9,10,65,65,65,65,66,163,164,165,166,167,168,169,170,171,172,173,174,65,65,65,65,66,9,10,26,9,10,9,9,10,9,10,25,26,25,26,9,10,9,25,26,9,10,9,10,25,26,25,17,8,8,8,55,56,7,8,7,55,56,24,7,7,8,
19,9,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,25,26,25,26,9,10,9,10,25,25,26,9,10,9,10,25,25,25,26,169,170,192,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,166,167,168,10,9,9,10,9,10,25,26,25,26,9,10,9,10,25,26,25,9,10,25,26,25,26,9,10,9,17,8,24,24,23,24,23,24,23,24,23,24,23,7,8,
19,25,25,26,25,26,9,10,9,10,25,26,25,54,25,26,25,26,9,10,9,10,25,26,25,26,9,9,10,25,26,25,26,9,9,9,10,185,186,208,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,182,183,184,26,25,9,10,9,9,10,25,26,26,9,26,25,26,9,10,9,25,26,9,10,9,10,25,26,25,17,24,18,8,7,8,7,8,7,8,7,8,18,7,8,
19,9,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,25,26,25,26,9,10,9,10,25,25,26,9,10,9,10,25,25,25,26,201,202,224,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,198,199,200,26,9,25,26,25,25,26,9,10,10,25,10,9,9,10,9,10,25,26,25,26,9,26,9,10,9,33,23,24,24,23,24,23,24,23,24,23,24,23,23,7,
19,25,25,26,25,26,9,10,9,10,43,44,25,26,25,26,9,10,9,10,9,10,25,26,25,26,9,9,10,25,26,25,26,9,9,9,10,217,218,240,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,214,215,216,10,25,9,10,9,25,26,25,26,26,9,26,25,75,76,9,10,25,26,25,26,9,10,25,26,25,26,33,34,34,34,34,34,34,34,34,34,34,34,34,7,
19,9,9,10,9,10,25,26,25,26,59,60,9,10,9,10,25,26,25,26,25,26,9,10,9,10,9,25,26,9,10,9,10,25,26,25,26,233,234,256,241,242,243,244,245,246,247,248,249,250,251,252,253,254,234,235,230,231,232,26,9,25,26,25,9,10,9,10,10,25,10,9,91,92,25,26,9,10,9,10,25,26,9,10,9,10,25,9,10,9,10,25,26,9,10,9,10,26,25,17,
19,25,25,26,25,26,9,10,9,10,25,26,25,26,25,26,9,10,9,10,25,26,25,26,9,10,25,26,25,26,75,76,26,9,10,9,10,249,250,251,246,26,9,10,25,26,9,10,9,10,25,26,25,26,251,252,246,247,248,10,25,9,10,9,10,25,26,25,26,9,26,25,9,10,9,10,25,26,25,26,9,10,25,26,25,26,9,25,26,25,26,9,10,9,9,10,9,10,9,17,
19,9,9,10,9,10,25,26,25,26,9,10,9,10,25,26,25,26,9,26,9,10,9,10,25,26,9,10,9,10,91,92,26,154,26,25,26,9,10,25,25,26,25,26,9,10,25,26,9,10,25,26,9,10,9,10,25,26,25,26,9,25,26,25,26,9,10,9,10,25,10,9,25,26,9,9,10,25,26,10,25,26,26,9,9,10,25,9,10,9,10,25,26,25,9,10,9,10,26,17,
19,25,25,26,25,26,9,10,9,10,25,26,25,26,9,10,15,2,2,2,2,3,25,26,9,10,25,26,25,26,9,9,10,9,10,10,25,26,25,9,9,10,9,10,25,26,9,10,25,9,10,25,26,26,25,26,9,10,9,10,25,9,10,155,155,155,26,25,26,9,10,9,9,10,25,25,26,9,10,43,44,10,10,25,25,26,9,25,26,25,26,9,10,9,9,10,9,10,10,17,
19,9,9,10,9,10,25,26,25,26,9,10,9,10,25,10,17,7,8,7,8,19,9,10,25,26,9,10,9,10,25,26,154,26,25,26,9,10,9,10,25,26,9,10,9,10,25,26,25,25,26,9,10,10,9,10,25,26,25,26,9,25,26,155,155,155,10,9,10,9,10,9,10,25,25,25,26,25,26,59,60,26,26,9,9,10,25,9,10,9,9,10,9,10,9,10,9,10,26,17,
19,25,25,26,25,26,9,10,9,10,25,26,25,26,9,10,17,23,24,23,24,19,25,26,9,10,25,26,25,26,9,10,9,10,9,10,25,26,25,26,9,10,25,26,25,26,9,10,9,25,26,25,26,26,25,26,9,10,9,10,9,26,25,9,10,9,10,9,10,25,26,25,26,9,9,9,10,9,10,10,9,10,10,25,25,26,9,25,26,25,9,10,9,10,9,10,9,10,10,17,
19,9,9,9,10,9,10,25,26,25,26,9,9,10,25,26,17,7,7,8,8,19,9,10,9,26,9,10,9,10,25,26,25,26,25,26,9,10,9,10,25,26,9,10,9,10,25,483,484,9,10,9,10,10,25,26,9,10,9,10,9,10,9,25,26,9,9,10,9,9,10,9,10,25,26,25,25,26,9,10,9,25,26,9,9,10,75,76,10,9,25,26,25,26,9,9,10,9,10,17,
19,25,25,25,26,25,26,9,10,9,10,25,25,26,9,26,17,23,23,24,24,19,9,10,9,10,25,26,25,26,9,10,9,10,9,10,25,26,25,26,9,10,25,26,25,26,470,484,485,486,9,10,9,10,9,10,25,26,25,26,25,26,25,9,10,25,25,9,10,25,26,25,26,9,10,9,25,26,25,26,10,9,10,9,10,25,91,92,10,25,26,25,26,9,25,9,10,9,10,17,
19,9,9,9,10,9,10,25,26,25,26,9,9,10,25,10,33,34,34,34,34,35,25,26,25,26,9,10,9,10,25,26,25,26,25,26,9,10,9,10,25,26,9,10,25,470,487,470,469,470,161,10,25,26,25,26,21,10,9,10,9,10,9,25,26,9,9,25,26,9,10,9,10,25,26,25,9,10,9,10,26,25,26,9,10,25,26,10,26,9,10,9,10,25,9,10,9,10,25,17,
19,25,25,25,26,25,26,9,10,9,10,25,25,26,9,10,9,10,9,10,9,10,9,10,9,10,25,26,25,26,9,10,9,10,9,10,25,26,25,26,9,10,25,26,9,486,491,492,493,494,485,26,9,10,21,9,10,9,10,25,26,25,26,9,10,25,25,9,10,25,26,9,10,25,26,9,10,25,26,9,10,9,9,25,26,9,10,26,10,25,26,25,26,9,25,26,25,26,9,17,
19,9,9,9,10,9,10,25,26,25,26,9,9,10,9,10,9,10,9,10,25,26,25,26,25,26,9,10,9,10,25,26,25,26,25,26,9,10,9,10,53,26,9,10,25,26,469,26,489,490,9,10,25,26,25,25,26,25,26,9,10,9,10,25,26,9,9,25,26,9,10,9,9,145,145,26,26,9,25,26,25,26,25,25,26,25,26,10,26,9,10,9,10,25,9,10,9,10,25,17,
19,25,25,25,26,25,26,9,10,9,10,25,25,26,25,26,25,26,25,26,9,10,9,10,9,10,25,26,25,26,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,25,491,492,26,9,26,9,10,9,9,10,9,10,25,26,154,26,9,10,25,25,9,10,25,26,25,25,26,161,10,10,9,9,10,9,10,25,9,10,9,10,9,10,25,26,25,26,9,25,26,25,26,9,17,
19,9,9,9,10,9,10,25,26,25,26,9,9,10,9,10,9,10,9,10,25,26,25,26,25,26,9,10,9,10,25,26,25,9,9,10,25,26,26,26,25,26,25,26,25,26,9,10,9,10,25,10,25,26,25,25,26,53,26,9,10,9,10,25,26,9,9,25,26,25,26,25,25,26,25,26,9,10,25,26,25,26,9,10,9,10,26,25,26,9,10,9,10,25,9,10,9,10,9,17,
19,25,25,25,26,25,26,9,155,9,10,9,25,26,25,26,25,26,25,26,9,10,9,10,9,10,25,26,25,26,9,10,9,25,25,26,9,10,10,10,9,10,9,10,9,10,25,26,25,26,9,26,9,10,9,9,10,54,10,25,26,25,26,9,10,25,25,9,10,9,10,154,9,10,9,10,25,26,9,10,9,10,25,26,25,9,10,9,10,25,26,25,26,9,10,9,10,9,10,17,
19,9,9,10,9,10,25,26,25,26,9,10,9,10,9,10,9,10,9,10,25,26,25,26,25,26,9,10,9,10,25,26,25,25,25,26,25,26,26,26,25,26,25,26,25,26,9,10,9,10,25,10,25,26,25,25,26,25,26,9,10,9,10,25,25,26,25,26,9,25,26,9,10,9,10,9,9,10,25,26,25,26,9,10,9,25,26,25,26,9,10,9,10,9,26,25,26,25,26,17,
